DISTRITO;COD_PAIS;NOME_PAIS;ETAPA;REDE;QTDE;Nível padronizado;nm_distrito_municipal;cd_subprefeitura;nm_subprefeitura;nivel_subprefeitura
SE;24;PARAGUAI;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;24;PARAGUAI;PRE;DIR;2;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;26;COLÔMBIA;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;26;COLÔMBIA;FUND;DIR;2;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;27;EQUADOR;PRE;DIR;3;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;36;ESTADOS UNIDOS DA AMÉRICA (EUA);PRE;DIR;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;41;JAPÃO;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;41;JAPÃO;PRE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;42;CHINA;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;55;REPÚBLICA DOMINICANA;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;55;REPÚBLICA DOMINICANA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;62;HAITI;EJA;DIR;7;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;62;HAITI;EJA;DIR;6;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;62;HAITI;EJA;DIR;6;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;62;HAITI;EJA;DIR;5;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;62;HAITI;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;62;HAITI;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;62;HAITI;FUND;DIR;2;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;62;HAITI;FUND;DIR;3;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;62;HAITI;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;62;HAITI;FUND;DIR;3;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;62;HAITI;FUND;DIR;2;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;62;HAITI;FUND;DIR;6;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;89;PERU;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;89;PERU;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;89;PERU;PRE;DIR;2;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;92;VENEZUELA;EJA;DIR;2;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;92;VENEZUELA;EJA;DIR;1;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;92;VENEZUELA;FUND;DIR;3;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;92;VENEZUELA;FUND;DIR;2;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;92;VENEZUELA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;92;VENEZUELA;PRE;DIR;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;175;ANGOLA;CRECHE;CON;3;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;175;ANGOLA;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;175;ANGOLA;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;175;ANGOLA;EJA;DIR;1;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;175;ANGOLA;EJA;DIR;1;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;175;ANGOLA;EJA;DIR;1;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;175;ANGOLA;FUND;DIR;11;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;175;ANGOLA;FUND;DIR;3;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;175;ANGOLA;FUND;DIR;4;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;175;ANGOLA;FUND;DIR;2;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;175;ANGOLA;FUND;DIR;4;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;175;ANGOLA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;175;ANGOLA;FUND;DIR;8;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;175;ANGOLA;FUND;DIR;8;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;175;ANGOLA;PRE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;175;ANGOLA;PRE;DIR;14;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;185;CONGO;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;185;CONGO;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;185;CONGO;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;195;GUINÉ;EJA;DIR;2;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;210;MOÇAMBIQUE;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;210;MOÇAMBIQUE;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;234;TUNÍSIA;EJA;DIR;2;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;238;BURKINA FASSO;CRECHE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;251;EMIRADOS ÁRABES UNIDOS;PRE;CON;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;277;SÍRIA;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;281;TURQUIA;PRE;DIR;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;342;BANGLADESH;PRE;DIR;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
SE;344;GUINÉ BISSAU;EJA;DIR;1;Educação de Jovens e Adultos;SE;09;SE;Educação de Jovens e Adultos|SE
SE;344;GUINÉ BISSAU;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;344;GUINÉ BISSAU;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;344;GUINÉ BISSAU;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;344;GUINÉ BISSAU;FUND;DIR;1;Ensino Fundamental;SE;09;SE;Ensino Fundamental|SE
SE;349;SENEGAL;PRE;DIR;1;Educação Infantil;SE;09;SE;Educação Infantil|SE
VILA MARIANA;21;ARGENTINA;CONVEE;CON;1;Educação Especial;VILA MARIANA;12;VILA MARIANA;Educação Especial|VILA MARIANA
VILA MARIANA;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;VILA MARIANA;12;VILA MARIANA;Ensino Fundamental|VILA MARIANA
VILA MARIANA;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;VILA MARIANA;12;VILA MARIANA;Ensino Fundamental|VILA MARIANA
VILA MARIANA;22;BOLÍVIA;PRE;DIR;2;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;23;CHILE;CRECHE;CON;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;26;COLÔMBIA;PRE;DIR;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;62;HAITI;PRE;DIR;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;89;PERU;CRECHE;CON;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;92;VENEZUELA;PRE;DIR;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;175;ANGOLA;CRECHE;DIR;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;175;ANGOLA;PRE;DIR;7;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;189;EGITO;PRE;DIR;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;213;NIGÉRIA;PRE;DIR;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;229;SUDÃO;CRECHE;CON;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;241;AFEGANISTÃO;PRE;DIR;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA MARIANA;270;NEPAL;PRE;DIR;1;Educação Infantil;VILA MARIANA;12;VILA MARIANA;Educação Infantil|VILA MARIANA
VILA PRUDENTE;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;22;BOLÍVIA;CRECHE;DIR;1;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;22;BOLÍVIA;CRECHE;CON;3;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;22;BOLÍVIA;CRECHE;CON;2;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;22;BOLÍVIA;CRECHE;CON;1;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;22;BOLÍVIA;FUND;DIR;1;Ensino Fundamental;VILA PRUDENTE;29;VILA PRUDENTE;Ensino Fundamental|VILA PRUDENTE
VILA PRUDENTE;22;BOLÍVIA;PRE;DIR;3;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;24;PARAGUAI;CRECHE;CON;1;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;VILA PRUDENTE;29;VILA PRUDENTE;Ensino Fundamental|VILA PRUDENTE
VILA PRUDENTE;26;COLÔMBIA;FUND;DIR;1;Ensino Fundamental;VILA PRUDENTE;29;VILA PRUDENTE;Ensino Fundamental|VILA PRUDENTE
VILA PRUDENTE;41;JAPÃO;PRE;DIR;2;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;42;CHINA;CRECHE;DIR;1;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;62;HAITI;EJA;DIR;1;Educação de Jovens e Adultos;VILA PRUDENTE;29;VILA PRUDENTE;Educação de Jovens e Adultos|VILA PRUDENTE
VILA PRUDENTE;62;HAITI;FUND;DIR;1;Ensino Fundamental;VILA PRUDENTE;29;VILA PRUDENTE;Ensino Fundamental|VILA PRUDENTE
VILA PRUDENTE;62;HAITI;FUND;DIR;1;Ensino Fundamental;VILA PRUDENTE;29;VILA PRUDENTE;Ensino Fundamental|VILA PRUDENTE
VILA PRUDENTE;62;HAITI;FUND;DIR;2;Ensino Fundamental;VILA PRUDENTE;29;VILA PRUDENTE;Ensino Fundamental|VILA PRUDENTE
VILA PRUDENTE;71;NICARÁGUA;CRECHE;CON;1;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;89;PERU;FUND;DIR;1;Ensino Fundamental;VILA PRUDENTE;29;VILA PRUDENTE;Ensino Fundamental|VILA PRUDENTE
VILA PRUDENTE;92;VENEZUELA;CRECHE;CON;1;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
VILA PRUDENTE;92;VENEZUELA;CRECHE;CON;2;Educação Infantil;VILA PRUDENTE;29;VILA PRUDENTE;Educação Infantil|VILA PRUDENTE
